id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1097631833032933378,1097631833032933378,1550530796000,2019-02-18,23:59:56,W. Central Africa Standard Time,1885377451,jst_murphy,A PRhoeGRAMMER Just,,"There is nothing good to search for in nigeria, buhari has wrecked it all  https://twitter.com/Funskill_tweets/status/1097395301927866368 …",[],['https://twitter.com/Funskill_tweets/status/1097395301927866368'],[],0,1,0,[],[],https://twitter.com/jst_murphy/status/1097631833032933378,False,https://twitter.com/Funskill_tweets/status/1097395301927866368,0,,,,,,,"[{'user_id': '1885377451', 'username': 'jst_murphy'}]",,,,
1097631797767225344,1096637929806594048,1550530788000,2019-02-18,23:59:48,W. Central Africa Standard Time,219235625,pajintus,PAJIN DIVA,,My Dear save your energy about that. OK a guy got shot by @nigeriacustom 3days down the line nothing. Buhari no hear this one too?,"['miz_swiss', 'hassandez', 'segalink', 'nigeriacustom']",[],[],0,0,0,[],[],https://twitter.com/Pajintus/status/1097631797767225344,False,,0,,,,,,,"[{'user_id': '219235625', 'username': 'Pajintus'}, {'user_id': '926885651823374339', 'username': 'miz_swiss'}, {'user_id': '365423236', 'username': 'hassandez'}, {'user_id': '14879097', 'username': 'segalink'}, {'user_id': '1391556044', 'username': 'nigeriacustom'}]",,,,
1097631787981905920,1097631787981905920,1550530785000,2019-02-18,23:59:45,W. Central Africa Standard Time,120115609,shehuchaji,Sir Chaji,,"“We were shocked to hear General Buhari live on national television threatening to kill people for an offence where no such proscription exists under law. The last time we looked the death-penalty was not a sanction of the 2010 election act,” .

- Atiku Abubakar",[],[],[],0,3,3,[],[],https://twitter.com/shehuchaji/status/1097631787981905920,False,,0,,,,,,,"[{'user_id': '120115609', 'username': 'shehuchaji'}]",,,,
1097631782755815424,1097631782755815424,1550530784000,2019-02-18,23:59:44,W. Central Africa Standard Time,977512183939641344,naijlatestnews,NaijaLatestNews,,Hold Buhari responsible for any loss of life during election – CUPP  https://naijalatestnews.com.ng/2019/02/18/hold-buhari-responsible-for-any-loss-of-life-during-election-cupp/ … pic.twitter.com/3BOfjw88x7,[],['https://naijalatestnews.com.ng/2019/02/18/hold-buhari-responsible-for-any-loss-of-life-during-election-cupp/'],['https://pbs.twimg.com/media/DzuSSftXcAEsrdg.jpg'],0,0,0,[],[],https://twitter.com/NaijLatestNews/status/1097631782755815424,False,,0,,,,,,,"[{'user_id': '977512183939641344', 'username': 'NaijLatestNews'}]",,,,
1097631776149770241,1097455787146907648,1550530783000,2019-02-18,23:59:43,W. Central Africa Standard Time,177609265,collinzy,Itse(I-che) Atie,,"You people baffle me.... See your thoughtless response because in truth you have no rebuttal. You made a claim, he argued and all you thought about to respond to was the beans because again in truth, you’re aligned to BUHARI/APC cos of your selfish gain. Tufiakwa","['adamugarba', 'segalink']",[],[],0,0,0,[],[],https://twitter.com/collinzy/status/1097631776149770241,False,,0,,,,,,,"[{'user_id': '177609265', 'username': 'collinzy'}, {'user_id': '41113813', 'username': 'adamugarba'}, {'user_id': '14879097', 'username': 'segalink'}]",,,,
1097631768906289158,1097594897656414208,1550530781000,2019-02-18,23:59:41,W. Central Africa Standard Time,615189033,mikedav63784630,mike davidson,,"Mumu, GMB as General Muhammadu Buhari or are you going to take away his military rank from him. Always looking for something to hate the president.",['apcnigeria'],[],[],1,0,1,[],[],https://twitter.com/mikedav63784630/status/1097631768906289158,False,,0,,,,,,,"[{'user_id': '615189033', 'username': 'mikedav63784630'}, {'user_id': '1162687218', 'username': 'APCNigeria'}]",,,,
1097631752993079296,1097631752993079296,1550530777000,2019-02-18,23:59:37,W. Central Africa Standard Time,498176456,aasanyaolu,A.A sanyaolu,,"Killing of Boko Haram member is an attempt against the north- Buhari,2014
Kill ballot box snatcher-Buhari,2019",[],[],[],0,0,0,[],[],https://twitter.com/AAsanyaolu/status/1097631752993079296,False,,0,,,,,,,"[{'user_id': '498176456', 'username': 'AAsanyaolu'}]",,,,
1097631745816608768,1097627790059491330,1550530775000,2019-02-18,23:59:35,W. Central Africa Standard Time,1048961105891139585,splendi73836507,#Folo4Folo,,"It will be like ;

Buhari Oleee 
Osibanjo Oleeeeeeee

I miss that guy alot","['walecoker65', 'adeyanjudeji']",[],[],1,0,0,[],[],https://twitter.com/Splendi73836507/status/1097631745816608768,False,,0,,,,,,,"[{'user_id': '1048961105891139585', 'username': 'Splendi73836507'}, {'user_id': '580677306', 'username': 'walecoker65'}, {'user_id': '294082746', 'username': 'adeyanjudeji'}]",,,,
1097631740473081858,1097521027884687360,1550530774000,2019-02-18,23:59:34,W. Central Africa Standard Time,827147592903618560,dnservicesnig,DN Services Nig Ltd,,Aisha said #GMP instead of #PMB is taking Nigerians to the #NextLevel & people are hailing her instead of reading in-between lines 😄😄😄😄😄😄. Buhari is a gona.,"['abikedabiri', 'apcnigeria', 'mbuhari']",[],[],0,1,1,"['#gmp', '#pmb', '#nextlevel']",[],https://twitter.com/dnservicesnig/status/1097631740473081858,False,,0,,,,,,,"[{'user_id': '827147592903618560', 'username': 'dnservicesnig'}, {'user_id': '238554588', 'username': 'abikedabiri'}, {'user_id': '1162687218', 'username': 'APCNigeria'}, {'user_id': '2936714848', 'username': 'MBuhari'}]",,,,
1097631719900004357,1097600767840710662,1550530769000,2019-02-18,23:59:29,W. Central Africa Standard Time,288819030,doorhotheemie,Atiku for President '19,,"Then I guess u have half education if that's ur definition of desperation. 
He wasn't desperate when he stepped aside to sponsor Obansanjo & Buhari for the presidential seat. 
When u close ur eyes, before u open it @atiku would've been in Aso Rock as the Nigerian President.","['alrabs22', 'amechioma', 'renoomokri', 'officialefcc', 'atiku', 'mbuhari']",[],[],2,0,1,[],[],https://twitter.com/Doorhotheemie/status/1097631719900004357,False,,0,,,,,,,"[{'user_id': '288819030', 'username': 'Doorhotheemie'}, {'user_id': '413704398', 'username': 'AlRabs22'}, {'user_id': '960945246', 'username': 'amechioma'}, {'user_id': '264248576', 'username': 'renoomokri'}, {'user_id': '1088596340', 'username': 'officialEFCC'}, {'user_id': '177583133', 'username': 'atiku'}, {'user_id': '2936714848', 'username': 'MBuhari'}]",,,,
1097631691089346563,1097631691089346563,1550530762000,2019-02-18,23:59:22,W. Central Africa Standard Time,892435251611537408,gubio_,🚬💣,,"BUHARI SPITS FIRE ... ""anybody who thinks he has enough influence in his locality to lead a body of thugs to snatch boxes or to disturb the voting system, he will do it at the expense of his own life.""🤣🤣",[],[],[],0,0,1,[],[],https://twitter.com/Gubio_/status/1097631691089346563,False,,0,,,,,,,"[{'user_id': '892435251611537408', 'username': 'Gubio_'}]",,,,
1097631673338994688,1097593320010903552,1550530758000,2019-02-18,23:59:18,W. Central Africa Standard Time,963551952280997888,kellzkel1,Kellz Kel,,Apc is evil say no to buhari,"['iamhistory_', 'officialkolao', 'ladispeaks', 'akaebube', 'yemiefash', 'chosensomto', 'emmaikumeh', 'ghenhiskhan', 'nnekei', '_olayinka']",[],[],0,1,1,[],[],https://twitter.com/KellzKel1/status/1097631673338994688,False,,0,,,,,,,"[{'user_id': '963551952280997888', 'username': 'KellzKel1'}, {'user_id': '1662966554', 'username': 'iamhistory_'}, {'user_id': '507300580', 'username': 'officialKolaO'}, {'user_id': '315543965', 'username': 'LadiSpeaks'}, {'user_id': '135184183', 'username': 'akaebube'}, {'user_id': '1587652249', 'username': 'YemieFASH'}, {'user_id': '737303574', 'username': 'chosensomto'}, {'user_id': '755188056', 'username': 'emmaikumeh'}, {'user_id': '3227419643', 'username': 'GhenhisKhan'}, {'user_id': '363599111', 'username': 'nnekei'}, {'user_id': '199308252', 'username': '_olayinka'}]",,,,
1097631664929411073,1097631664929411073,1550530756000,2019-02-18,23:59:16,W. Central Africa Standard Time,4342732937,ilajetv,Ilaje Television,,Indians APC members  singing Sei Baba Sei Buhari 😅😂😅😅😂😂😅  https://www.instagram.com/p/BuCm5CPheBd/?utm_source=ig_twitter_share&igshid=12bewd4v1xno2 …,[],['https://www.instagram.com/p/BuCm5CPheBd/?utm_source=ig_twitter_share&igshid=12bewd4v1xno2'],[],0,0,0,[],[],https://twitter.com/IlajeTV/status/1097631664929411073,False,,0,,,,,,,"[{'user_id': '4342732937', 'username': 'IlajeTV'}]",,,,
1097631626702528513,1097466783093657600,1550530747000,2019-02-18,23:59:07,W. Central Africa Standard Time,378816671,let001,Mr Funtastic,,Innocent dibia buhari 😂😂😂funny people,['amadichima'],[],[],0,0,0,[],[],https://twitter.com/let001/status/1097631626702528513,False,,0,,,,,,,"[{'user_id': '378816671', 'username': 'let001'}, {'user_id': '1154164961188487169', 'username': 'amadichima'}]",,,,
1097631586282033154,1097631586282033154,1550530737000,2019-02-18,23:58:57,W. Central Africa Standard Time,3302601358,calliykee,Ikechukwu Paschal,,Same applies to my dear country Nigeria. Every member of the cabal/Buhari regime set us free. End this nightmare...  https://twitter.com/realDonaldTrump/status/1097625026801688579 …,[],['https://twitter.com/realDonaldTrump/status/1097625026801688579'],[],0,0,0,[],[],https://twitter.com/calliykee/status/1097631586282033154,False,https://twitter.com/realDonaldTrump/status/1097625026801688579,0,,,,,,,"[{'user_id': '3302601358', 'username': 'calliykee'}]",,,,
1097631545806987265,1097568015951020038,1550530728000,2019-02-18,23:58:48,W. Central Africa Standard Time,124699824,ehiemere,Obi,,"Does Buhari knows what constitution is all about/says. Some times I wonder whether Tinubu went to school at all for supporting the president on this, because he doesn't behave like one. Anyways, wisdom is quite different from education.","['obyezeks', 'mbuhari']",[],[],0,0,0,[],[],https://twitter.com/EHIEMERE/status/1097631545806987265,False,,0,,,,,,,"[{'user_id': '124699824', 'username': 'EHIEMERE'}, {'user_id': '34082810', 'username': 'obyezeks'}, {'user_id': '2936714848', 'username': 'MBuhari'}]",,,,
1097631497551515649,1097584060862484480,1550530716000,2019-02-18,23:58:36,W. Central Africa Standard Time,777543610279550977,jacfabs1,Jac Fabs,,"is takes sides, then, like the foundation he laid, which was apologetically corroborated by the president, he must be stoned to death (I learn from the best, I learned from them - Nasiru & Baba Buhari)","['el_luminohdee', 'vanguardngrnews']",[],[],0,0,0,[],[],https://twitter.com/JacFabs1/status/1097631497551515649,False,,0,,,,,,,"[{'user_id': '777543610279550977', 'username': 'JacFabs1'}, {'user_id': '211272962', 'username': 'El_lumiNohDee'}, {'user_id': '39975533', 'username': 'vanguardngrnews'}]",,,,
1097631479193108485,1097631479193108485,1550530712000,2019-02-18,23:58:32,W. Central Africa Standard Time,312433579,realjohnsonaj,Johnson A. Joseph,,"STUDY: Buhari Suffering From A Combination Of Prostate Cancer, Sickle Cell, Crohn’s Disease And Dementia | Sahara Reporters FYI ⁦@OfficialPDPNig⁩ ⁦@DemolaRewaju⁩   http://saharareporters.com/2019/02/15/study-buhari-suffering-combination-prostate-cancer-sickle-cell-crohn%E2%80%99s-disease-and …","['officialpdpnig', 'demolarewaju']",['http://saharareporters.com/2019/02/15/study-buhari-suffering-combination-prostate-cancer-sickle-cell-crohn%E2%80%99s-disease-and'],[],0,0,0,[],[],https://twitter.com/RealJohnsonAJ/status/1097631479193108485,False,,0,,,,,,,"[{'user_id': '312433579', 'username': 'RealJohnsonAJ'}, {'user_id': '747064131166044160', 'username': 'OfficialPDPNig'}, {'user_id': '194328601', 'username': 'DemolaRewaju'}]",,,,
1097631476928131073,1096980408401625088,1550530711000,2019-02-18,23:58:31,W. Central Africa Standard Time,1026836551735668736,agbornzan1,Agbor Nzan,,"Cops may kill people in the US but at least they will face trials but in Nigeria police will kill people n go to court n arrest judges n those who takes them to court and nothing will happen to them. It was Obama's govt aided this Buhari mence for Nigerians,Bush and Clinton did.","['pluggednpsn', 'realdonaldtrump']",[],[],1,0,0,[],[],https://twitter.com/AgborNzan1/status/1097631476928131073,False,,0,,,,,,,"[{'user_id': '1026836551735668736', 'username': 'AgborNzan1'}, {'user_id': '888137079879856128', 'username': 'PLUGGEDnPSN'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1097631439376564225,1097631439376564225,1550530702000,2019-02-18,23:58:22,W. Central Africa Standard Time,3233730406,babaoloye63,South West Corrona,,"Dogara Criticizes Buhari, Oshiomhole Over Comments On Postponed Elections this PDP people are devil in human flesh o may Allah crush them all so that our great country can prosper o  https://www.channelstv.com/?p=389687 ",[],['https://www.channelstv.com/?p=389687'],[],0,0,0,[],[],https://twitter.com/babaoloye63/status/1097631439376564225,False,,0,,,,,,,"[{'user_id': '3233730406', 'username': 'babaoloye63'}]",,,,
1097631361802727424,1097631361802727424,1550530684000,2019-02-18,23:58:04,W. Central Africa Standard Time,3392276361,official_henryo,Henry Chisom,,Buhari’s shoot-on-sight order call for extra-judicial killings -Dogara  https://goo.gl/Da1sxn  pic.twitter.com/qyGF77B24G,[],['https://goo.gl/Da1sxn'],['https://pbs.twimg.com/media/DzuR6A6U8AAUD56.jpg'],0,0,0,[],[],https://twitter.com/Official_HenryO/status/1097631361802727424,False,,0,,,,,,,"[{'user_id': '3392276361', 'username': 'Official_HenryO'}]",,,,
1097631353259085824,1097590774907179014,1550530682000,2019-02-18,23:58:02,W. Central Africa Standard Time,899334144999788546,akanpatrick1,Akan Patrick,,"According  to Buhari worshippers,   anything that Comes from Buhari should not be opposed.  Even if he wants to out the entire country.","['obyezeks', 'mbuhari']",[],[],0,0,1,[],[],https://twitter.com/AkanPatrick1/status/1097631353259085824,False,,0,,,,,,,"[{'user_id': '899334144999788546', 'username': 'AkanPatrick1'}, {'user_id': '34082810', 'username': 'obyezeks'}, {'user_id': '2936714848', 'username': 'MBuhari'}]",,,,
1097631346955116544,1097631346955116544,1550530680000,2019-02-18,23:58:00,W. Central Africa Standard Time,2632388290,megah05,🅿MEGA,,"Bloodthirsty President & his supporters!

'wannan matakin ya yi dai dai, satan kuri'ar jama'a daidai yake da kisan rai' - @Omarigbebi while commenting on Buhari's threat.

Rough translation

Nothing is wrong with d decision, snatching a ballot box is as equal to killing a person.  pic.twitter.com/AnYZA4GWl5",['omarigbebi'],[],['https://pbs.twimg.com/media/DzuR48uX4AAgJy6.jpg'],1,1,4,[],[],https://twitter.com/Megah05/status/1097631346955116544,False,,0,,,,,,,"[{'user_id': '2632388290', 'username': 'Megah05'}, {'user_id': '271221941', 'username': 'Omarigbebi'}]",,,,
1097631337815658496,1097631337815658496,1550530678000,2019-02-18,23:57:58,W. Central Africa Standard Time,1079389129044037633,ndudiprince1,Prince Khalifa,,Mumu Buhari.  Y didn't didn't tell your so called military men to b ruthless when Fulani’s herds men were killing people in a very high rate.. Mr president ur defeat is inevitable.. Clueless President #SnatchAtYourOwnRisk,[],[],[],0,0,0,['#snatchatyourownrisk'],[],https://twitter.com/Ndudiprince1/status/1097631337815658496,False,,0,,,,,,,"[{'user_id': '1079389129044037633', 'username': 'Ndudiprince1'}]",,,,
1097631261282185217,1097565664938786817,1550530660000,2019-02-18,23:57:40,W. Central Africa Standard Time,960679521845379076,breadandvodka,Rio Tranquilo,,Probably why she left you cause you come with promises but don’t deliver like buhari,['iszybeethefirst'],[],[],2,0,0,[],[],https://twitter.com/breadandvodka/status/1097631261282185217,False,,0,,,,,,,"[{'user_id': '960679521845379076', 'username': 'breadandvodka'}, {'user_id': '1035901985378263040', 'username': 'IszybeeTheFirst'}]",,,,
1097631245230592001,1097631245230592001,1550530656000,2019-02-18,23:57:36,W. Central Africa Standard Time,1049363448298127360,skeleton_heywhy,skeleton,,Someone has predicted what will happen in this election before buhari's tenure...so if you lose@buhari take heart...your future has been determined before u became the president  pic.twitter.com/zQIr3VJskE,[],[],['https://pbs.twimg.com/media/DzuRydPWwAAfuTg.jpg'],0,0,1,[],[],https://twitter.com/skeleton_heywhy/status/1097631245230592001,False,,0,,,,,,,"[{'user_id': '1049363448298127360', 'username': 'skeleton_heywhy'}]",,,,
1097631222925352961,1097631222925352961,1550530651000,2019-02-18,23:57:31,W. Central Africa Standard Time,1055316312195547136,gistsalad,GistSALAD,,Mike Ozekhome criticises Buhari for threatening ballot box snatchers with death  https://gistsalad.com/mike-ozekhome-criticises-buhari-for-threatening-ballot-box-snatchers-with-death/ …,[],['https://gistsalad.com/mike-ozekhome-criticises-buhari-for-threatening-ballot-box-snatchers-with-death/'],[],0,0,0,[],[],https://twitter.com/GistSalad/status/1097631222925352961,False,,0,,,,,,,"[{'user_id': '1055316312195547136', 'username': 'GistSalad'}]",,,,
1097631176829870081,1097385629250473985,1550530640000,2019-02-18,23:57:20,W. Central Africa Standard Time,2281719094,mahmuduxp9,Experience 9,,GEJ had done 6 yrs as president so buhari is only in his 4th yr.,"['iykimo', 'loudest_ovation']",[],[],0,0,0,[],[],https://twitter.com/mahmuduxp9/status/1097631176829870081,False,,0,,,,,,,"[{'user_id': '2281719094', 'username': 'mahmuduxp9'}, {'user_id': '538049255', 'username': 'iykimo'}, {'user_id': '256374613', 'username': 'loudest_ovation'}]",,,,
1097631161432588288,1097631161432588288,1550530636000,2019-02-18,23:57:16,W. Central Africa Standard Time,225337233,munnehun,Jara,,"When we tell you Buhari is a colossal failure you think it’s hatred. Listen and be educated. Not by insult not by brags, the reality is under Buhari things can never get better.  https://twitter.com/kcnaija/status/1095665930770755585 …",[],['https://twitter.com/kcnaija/status/1095665930770755585'],[],0,0,0,[],[],https://twitter.com/munnehun/status/1097631161432588288,False,https://twitter.com/kcnaija/status/1095665930770755585,0,,,,,,,"[{'user_id': '225337233', 'username': 'munnehun'}]",,,,
1097631111344119808,1097631111344119808,1550530624000,2019-02-18,23:57:04,W. Central Africa Standard Time,40062888,mondaymichaels,Monday M. Ashibogwu,,Buhari reveals why he cannot sack Yakubu Mahmood  http://dlvr.it/QzB2K4  pic.twitter.com/Y8TjwCVg0q,[],['http://dlvr.it/QzB2K4'],['https://pbs.twimg.com/media/DzuRrakUwAAkFOG.jpg'],0,0,0,[],[],https://twitter.com/mondaymichaels/status/1097631111344119808,False,,0,,,,,,,"[{'user_id': '40062888', 'username': 'mondaymichaels'}]",,,,
1097631098656444416,1097604090912215041,1550530621000,2019-02-18,23:57:01,W. Central Africa Standard Time,124699824,ehiemere,Obi,,"Does Buhari knows what constitution is all about/says. Some times I wonder whether Tinubu went to school at all for supporting the president on this, because he doesn't behave like one. Anyways, wisdom is quite different from education.",['yakubdogara'],[],[],0,0,0,[],[],https://twitter.com/EHIEMERE/status/1097631098656444416,False,,0,,,,,,,"[{'user_id': '124699824', 'username': 'EHIEMERE'}, {'user_id': '460305726', 'username': 'YakubDogara'}]",,,,
1097631047267901440,1097631047267901440,1550530609000,2019-02-18,23:56:49,W. Central Africa Standard Time,142885691,osekita,#PeacefulChangeImpossible #ViolentChangeInevitable,,buhari/apc are bent on muddying d waters & projecting but we r praying 4 God 2 demolish all their rigging strongholds in JesusName,[],[],[],0,0,0,[],[],https://twitter.com/Osekita/status/1097631047267901440,False,,0,,,,,,,"[{'user_id': '142885691', 'username': 'Osekita'}]",,,,
1097631028666134529,1097631028666134529,1550530604000,2019-02-18,23:56:44,W. Central Africa Standard Time,954254305598550016,ayoola_banji,Banji Ayoola,,Buhari warns: Snatch ballot box at the expense of your life  http://radiatingthetruth.com.ng/2019/02/18/buhari-warns-snatch-ballot-box-at-the-expense-of-your-life/ …,[],['http://radiatingthetruth.com.ng/2019/02/18/buhari-warns-snatch-ballot-box-at-the-expense-of-your-life/'],[],0,0,0,[],[],https://twitter.com/ayoola_banji/status/1097631028666134529,False,,0,,,,,,,"[{'user_id': '954254305598550016', 'username': 'ayoola_banji'}]",,,,
1097631024694128642,1097542168128962561,1550530603000,2019-02-18,23:56:43,W. Central Africa Standard Time,335393142,faruqbashar,BASH-AAR🔞,,"You think really low, where in the debate did I mention I stand with Buhari? Since you mentioned I’m a Buhari Stan first?  Lol",['qveenature_'],[],[],1,0,0,[],[],https://twitter.com/FaruqBashar/status/1097631024694128642,False,,0,,,,,,,"[{'user_id': '335393142', 'username': 'FaruqBashar'}, {'user_id': '916262217653288960', 'username': 'qveenature_'}]",,,,
1097631002632089601,1097531708272971776,1550530598000,2019-02-18,23:56:38,W. Central Africa Standard Time,321301028,donbyke,Agwuegbo Chibuike N,,Why didn’t Buhari made the speech before the feb 16 initial scheduled date for election? That shows that APC are up to something!! So much evil in this country kai!!,['gimbakakanda'],[],[],0,0,4,[],[],https://twitter.com/Donbyke/status/1097631002632089601,False,,0,,,,,,,"[{'user_id': '321301028', 'username': 'Donbyke'}, {'user_id': '64144208', 'username': 'gimbakakanda'}]",,,,
1097630968448466945,1097590850908024835,1550530590000,2019-02-18,23:56:30,W. Central Africa Standard Time,31168835,attahpeter,Andung,,Interesting. You know many prophets say Osibanjo will become President following the death of Buhari. Let's wait and see,"['bjankada', 'abdulmahmud01', 'nyab_____']",[],[],1,0,0,[],[],https://twitter.com/Attahpeter/status/1097630968448466945,False,,0,,,,,,,"[{'user_id': '31168835', 'username': 'Attahpeter'}, {'user_id': '56402601', 'username': 'bjankada'}, {'user_id': '753735437940908033', 'username': 'AbdulMahmud01'}, {'user_id': '69287536', 'username': 'Nyab_____'}]",,,,
1097630936487944192,1097568045768290305,1550530582000,2019-02-18,23:56:22,W. Central Africa Standard Time,286583297,tekatwittn,Dictator General Official Jack!,,... that Buhari will Islamize Nigeria. 😌,['billiontwits'],[],[],0,0,0,[],[],https://twitter.com/tekatwittn/status/1097630936487944192,False,,0,,,,,,,"[{'user_id': '286583297', 'username': 'tekatwittn'}, {'user_id': '1281502178444746752', 'username': 'BillionTwiTs'}]",,,,
1097630836915167233,1097630836915167233,1550530559000,2019-02-18,23:55:59,W. Central Africa Standard Time,555247900,obicharles11,CHARLES OBI,,"The Army will obey to such irresponsible, unlawfully request by Buhari to murder d same Nigs it took an oath to protect.

Brett McGurk & Gen Mattis resigned when  Trump decided to pull Troops frm Syria

Goes to show how flawed our military is

Lack of conscience & zeal to protect  https://twitter.com/The_Seeker76/status/1097613497637183489 …",[],['https://twitter.com/The_Seeker76/status/1097613497637183489'],[],2,5,6,[],[],https://twitter.com/obicharles11/status/1097630836915167233,False,https://twitter.com/The_Seeker76/status/1097613497637183489,0,,,,,,,"[{'user_id': '555247900', 'username': 'obicharles11'}]",,,,
1097630793210494977,1097630793210494977,1550530548000,2019-02-18,23:55:48,W. Central Africa Standard Time,3233730406,babaoloye63,South West Corrona,,"Dogara Criticizes Buhari, Oshiomhole Over Comments On Postponed Elections Dogara is a bastard opportunist but his political career is already a free fall thing, na daiska   https://www.channelstv.com/?p=389687 ",[],['https://www.channelstv.com/?p=389687'],[],0,0,0,[],[],https://twitter.com/babaoloye63/status/1097630793210494977,False,,0,,,,,,,"[{'user_id': '3233730406', 'username': 'babaoloye63'}]",,,,
1097630790333145088,1097630790333145088,1550530548000,2019-02-18,23:55:48,W. Central Africa Standard Time,821448300767354881,ay_focus,........💙,,One of the reasons why I don't blame employer when they tell you that they want to employ people with experience.  Just look at what Sarri is doing to Chelsea.... Man can NOT handle a winning team 😀😀 Italian Buhari,[],[],[],1,0,0,[],[],https://twitter.com/ay_focus/status/1097630790333145088,False,,0,,,,,,,"[{'user_id': '821448300767354881', 'username': 'ay_focus'}]",,,,
1097630773442682880,1097395301927866368,1550530544000,2019-02-18,23:55:44,W. Central Africa Standard Time,244159064,derealemorgan,Nnanna😎,,Buhari happened to it.,['godspowertweets'],[],[],0,0,0,[],[],https://twitter.com/derealeMorgan/status/1097630773442682880,False,,0,,,,,,,"[{'user_id': '244159064', 'username': 'derealeMorgan'}, {'user_id': '880412402', 'username': 'GodspowerTweets'}]",,,,
1097630773115416576,1097630773115416576,1550530543000,2019-02-18,23:55:43,W. Central Africa Standard Time,2281449458,edmmobi,GENOCIDE IN SOUTHERN KADUNA,,"""@inecnigeria must explain its incompetence after election"" - BUHARI.  Subtle threat, blackmail and intimidation to @inec officials. @UN @EUinNigeria @AlJazeera @IntlCrimCourt @USEmbassyAbuja @BBCBreaking","['inecnigeria', 'inec', 'un', 'euinnigeria', 'aljazeera', 'intlcrimcourt', 'usembassyabuja', 'bbcbreaking']",[],[],0,1,0,[],[],https://twitter.com/edmmobi/status/1097630773115416576,False,,0,,,,,,,"[{'user_id': '2281449458', 'username': 'edmmobi'}, {'user_id': '229860431', 'username': 'inecnigeria'}, {'user_id': '4326031', 'username': 'inec'}, {'user_id': '14159148', 'username': 'UN'}, {'user_id': '768113964123381760', 'username': 'EUinNigeria'}, {'user_id': '76067316', 'username': 'AlJazeera'}, {'user_id': '61731614', 'username': 'IntlCrimCourt'}, {'user_id': '1235549883316285440', 'username': 'USEmbassyAbuja'}, {'user_id': '5402612', 'username': 'BBCBreaking'}]",,,,
1097630735354249218,1097630735354249218,1550530534000,2019-02-18,23:55:34,W. Central Africa Standard Time,1677769680,tekayslick,Olu MiDE,,Buhari😪  https://twitter.com/OfficialJonZal/status/1097614458040565761 …,[],['https://twitter.com/OfficialJonZal/status/1097614458040565761'],[],0,0,0,[],[],https://twitter.com/tekayslick/status/1097630735354249218,False,https://twitter.com/OfficialJonZal/status/1097614458040565761,0,,,,,,,"[{'user_id': '1677769680', 'username': 'tekayslick'}]",,,,
1097630731591974912,1097630731591974912,1550530534000,2019-02-18,23:55:34,W. Central Africa Standard Time,609111958,eaglepostng,Dodoh Okafor,,"Isn't this a hate speech against the very erudite Prof Ibeanu? 

It appears the principal requirement for being a Buhari supporter is placing your brain and thinking faculty on permanent lease. 

#tragic https://twitter.com/HafsatMohBaba/status/1097525680307429376 …",[],['https://twitter.com/HafsatMohBaba/status/1097525680307429376'],[],0,0,0,['#tragic'],[],https://twitter.com/Eaglepostng/status/1097630731591974912,False,https://twitter.com/HafsatMohBaba/status/1097525680307429376,0,,,,,,,"[{'user_id': '609111958', 'username': 'Eaglepostng'}]",,,,
1097630715427078150,1052229305873223680,1550530530000,2019-02-18,23:55:30,W. Central Africa Standard Time,873772808,rasheedadeboye1,Rasheed Adeboye,,Onus of getting things right from AsoRock villa greatly lies on Buhari's shoulders on which the redirection of common Nigerians' better living standard should be pivoted.,"['abikedabiri', 'saiedaidris', 'togetherng', 'mbuhari']",[],[],1,0,0,[],[],https://twitter.com/RasheedAdeboye1/status/1097630715427078150,False,,0,,,,,,,"[{'user_id': '873772808', 'username': 'RasheedAdeboye1'}, {'user_id': '238554588', 'username': 'abikedabiri'}, {'user_id': '927934782', 'username': 'SaiedAIdris'}, {'user_id': '1046135423326711810', 'username': 'TogetherNG'}, {'user_id': '2936714848', 'username': 'MBuhari'}]",,,,
1097630687287541760,1097630687287541760,1550530523000,2019-02-18,23:55:23,W. Central Africa Standard Time,942346036441419776,chukschinyere47,Chuks .Chinyere(jj),,Atiku and Buhari might not win this election.,[],[],[],0,0,0,[],[],https://twitter.com/chukschinyere47/status/1097630687287541760,False,,0,,,,,,,"[{'user_id': '942346036441419776', 'username': 'chukschinyere47'}]",,,,
1097630682858311681,1096690114795851776,1550530522000,2019-02-18,23:55:22,W. Central Africa Standard Time,804330525099958274,justrich2dicey,Richard Onoja,,"I do belive that both buhari and atiku has nothing  to offer 
These system is corrupt
A new era must come or we Will continue to suffer
Mark my words",['iam_davido'],[],[],0,0,0,[],[],https://twitter.com/justrich2dicey/status/1097630682858311681,False,,0,,,,,,,"[{'user_id': '804330525099958274', 'username': 'justrich2dicey'}, {'user_id': '408284690', 'username': 'iam_davido'}]",,,,
